Start,End,Open,High,Low,Close,Volume,Market
3/9/2012,3/10/2012,4.8611,4.8611,4.8611,4.8611,0,0
3/8/2012,3/9/2012,4.9302,4.9302,4.9302,4.9302,0,0
3/7/2012,3/8/2012,4.9375,4.9375,4.9375,4.9375,0,0
3/6/2012,3/7/2012,4.9901,4.9901,4.9901,4.9901,0,0
3/5/2012,3/6/2012,4.9843,4.9843,4.9843,4.9843,0,0
3/4/2012,3/5/2012,4.82,4.82,4.82,4.82,0,0
3/3/2012,3/4/2012,4.6144,4.6144,4.6144,4.6144,0,0
3/2/2012,3/3/2012,4.705,4.705,4.705,4.705,0,0
3/1/2012,3/2/2012,4.9213,4.9213,4.9213,4.9213,0,0
2/29/2012,3/1/2012,4.86,4.86,4.86,4.86,0,0
2/28/2012,2/29/2012,4.868,4.868,4.868,4.868,0,0
2/27/2012,2/28/2012,4.956,4.956,4.956,4.956,0,0
2/26/2012,2/27/2012,4.922,4.922,4.922,4.922,0,0
2/25/2012,2/26/2012,4.773,4.773,4.773,4.773,0,0
2/24/2012,2/25/2012,5.0288,5.0288,5.0288,5.0288,0,0
2/23/2012,2/24/2012,5.015,5.015,5.015,5.015,0,0
2/22/2012,2/23/2012,4.4247,4.4247,4.4247,4.4247,0,0
2/21/2012,2/22/2012,4.272,4.272,4.272,4.272,0,0
2/20/2012,2/21/2012,4.3615,4.3615,4.3615,4.3615,0,0
2/19/2012,2/20/2012,4.3867,4.3867,4.3867,4.3867,0,0
2/18/2012,2/19/2012,4.222,4.222,4.222,4.222,0,0
2/17/2012,2/18/2012,4.41,4.41,4.41,4.41,0,0
2/16/2012,2/17/2012,4.2739,4.2739,4.2739,4.2739,0,0
2/15/2012,2/16/2012,4.3251,4.3251,4.3251,4.3251,0,0
2/14/2012,2/15/2012,4.4629,4.4629,4.4629,4.4629,0,0
2/13/2012,2/14/2012,5.26,5.26,5.26,5.26,0,0
2/12/2012,2/13/2012,5.5147,5.5147,5.5147,5.5147,0,0
2/11/2012,2/12/2012,5.6005,5.6005,5.6005,5.6005,0,0
2/10/2012,2/11/2012,5.9126,5.9126,5.9126,5.9126,0,0
2/9/2012,2/10/2012,5.83,5.83,5.83,5.83,0,0
2/8/2012,2/9/2012,5.6,5.6,5.6,5.6,0,0
2/7/2012,2/8/2012,5.69,5.69,5.69,5.69,0,0
2/6/2012,2/7/2012,5.4535,5.4535,5.4535,5.4535,0,0
2/5/2012,2/6/2012,5.6888,5.6888,5.6888,5.6888,0,0
2/4/2012,2/5/2012,5.8734,5.8734,5.8734,5.8734,0,0
2/3/2012,2/4/2012,5.9593,5.9593,5.9593,5.9593,0,0
2/2/2012,2/3/2012,6.1,6.1,6.1,6.1,0,0
2/1/2012,2/2/2012,6.0756,6.0756,6.0756,6.0756,0,0
1/31/2012,2/1/2012,5.4838,5.4838,5.4838,5.4838,0,0
1/30/2012,1/31/2012,5.4905,5.4905,5.4905,5.4905,0,0
1/29/2012,1/30/2012,5.3809,5.3809,5.3809,5.3809,0,0
1/28/2012,1/29/2012,5.6267,5.6267,5.6267,5.6267,0,0
1/27/2012,1/28/2012,5.292,5.292,5.292,5.292,0,0
1/26/2012,1/27/2012,5.34,5.34,5.34,5.34,0,0
1/25/2012,1/26/2012,5.75,5.75,5.75,5.75,0,0
1/24/2012,1/25/2012,6.2898,6.2898,6.2898,6.2898,0,0
1/23/2012,1/24/2012,6.356,6.356,6.356,6.356,0,0
1/22/2012,1/23/2012,6.3097,6.3097,6.3097,6.3097,0,0
1/21/2012,1/22/2012,6.18,6.18,6.18,6.18,0,0
1/20/2012,1/21/2012,6.4898,6.4898,6.4898,6.4898,0,0
1/19/2012,1/20/2012,6.3598,6.3598,6.3598,6.3598,0,0
1/18/2012,1/19/2012,5.92,5.92,5.92,5.92,0,0
1/17/2012,1/18/2012,5.6,5.6,5.6,5.6,0,0
1/16/2012,1/17/2012,6.6825,6.6825,6.6825,6.6825,0,0
1/15/2012,1/16/2012,7.0018,7.0018,7.0018,7.0018,0,0
1/14/2012,1/15/2012,6.75,6.75,6.75,6.75,0,0
1/13/2012,1/14/2012,6.41,6.41,6.41,6.41,0,0
1/12/2012,1/13/2012,6.8,6.8,6.8,6.8,0,0
1/11/2012,1/12/2012,6.9,6.9,6.9,6.9,0,0
1/10/2012,1/11/2012,6.36,6.36,6.36,6.36,0,0
1/9/2012,1/10/2012,6.3257,6.3257,6.3257,6.3257,0,0
1/8/2012,1/9/2012,7.1136,7.1136,7.1136,7.1136,0,0
1/7/2012,1/8/2012,6.81,6.81,6.81,6.81,0,0
1/6/2012,1/7/2012,6.6969,6.6969,6.6969,6.6969,0,0
1/5/2012,1/6/2012,6.9476,6.9476,6.9476,6.9476,0,0
1/4/2012,1/5/2012,5.5738,5.5738,5.5738,5.5738,0,0
1/3/2012,1/4/2012,4.8808,4.8808,4.8808,4.8808,0,0
1/2/2012,1/3/2012,5.2168,5.2168,5.2168,5.2168,0,0
1/1/2012,1/2/2012,5.2677,5.2677,5.2677,5.2677,0,0
12/31/2011,1/1/2012,4.722,4.722,4.722,4.722,0,0
12/30/2011,12/31/2011,4.248,4.248,4.248,4.248,0,0
12/29/2011,12/30/2011,4.166,4.166,4.166,4.166,0,0
12/28/2011,12/29/2011,4.1855,4.1855,4.1855,4.1855,0,0
12/27/2011,12/28/2011,4.07,4.07,4.07,4.07,0,0
12/26/2011,12/27/2011,4.018,4.018,4.018,4.018,0,0
12/25/2011,12/26/2011,4.225,4.225,4.225,4.225,0,0
12/24/2011,12/25/2011,3.94,3.94,3.94,3.94,0,0
12/23/2011,12/24/2011,3.9468,3.9468,3.9468,3.9468,0,0
12/22/2011,12/23/2011,3.8901,3.8901,3.8901,3.8901,0,0
12/21/2011,12/22/2011,3.89,3.89,3.89,3.89,0,0
12/20/2011,12/21/2011,3.95,3.95,3.95,3.95,0,0
12/19/2011,12/20/2011,3.5202,3.5202,3.5202,3.5202,0,0
12/18/2011,12/19/2011,3.193,3.193,3.193,3.193,0,0
12/17/2011,12/18/2011,3.2001,3.2001,3.2001,3.2001,0,0
12/16/2011,12/17/2011,3.2,3.2,3.2,3.2,0,0
12/15/2011,12/16/2011,3.2,3.2,3.2,3.2,0,0
12/14/2011,12/15/2011,3.15,3.15,3.15,3.15,0,0
12/13/2011,12/14/2011,3.2499,3.2499,3.2499,3.2499,0,0
12/12/2011,12/13/2011,3.135,3.135,3.135,3.135,0,0
12/11/2011,12/12/2011,3.2511,3.2511,3.2511,3.2511,0,0
12/10/2011,12/11/2011,3.05,3.05,3.05,3.05,0,0
12/9/2011,12/10/2011,2.97,2.97,2.97,2.97,0,0
12/8/2011,12/9/2011,2.98,2.98,2.98,2.98,0,0
12/7/2011,12/8/2011,2.99,2.99,2.99,2.99,0,0
12/6/2011,12/7/2011,3.03,3.03,3.03,3.03,0,0
12/5/2011,12/6/2011,2.8798,2.8798,2.8798,2.8798,0,0
12/4/2011,12/5/2011,2.8281,2.8281,2.8281,2.8281,0,0
12/3/2011,12/4/2011,2.794,2.794,2.794,2.794,0,0
12/2/2011,12/3/2011,3.1151,3.1151,3.1151,3.1151,0,0
12/1/2011,12/2/2011,3.06,3.06,3.06,3.06,0,0
11/30/2011,12/1/2011,2.9701,2.9701,2.9701,2.9701,0,0
11/29/2011,11/30/2011,2.7502,2.7502,2.7502,2.7502,0,0
11/28/2011,11/29/2011,2.55,2.55,2.55,2.55,0,0
11/27/2011,11/28/2011,2.4799,2.4799,2.4799,2.4799,0,0
11/26/2011,11/27/2011,2.47,2.47,2.47,2.47,0,0
11/25/2011,11/26/2011,2.5061,2.5061,2.5061,2.5061,0,0
11/24/2011,11/25/2011,2.4321,2.4321,2.4321,2.4321,0,0
11/23/2011,11/24/2011,2.3321,2.3321,2.3321,2.3321,0,0
11/22/2011,11/23/2011,2.3289,2.3289,2.3289,2.3289,0,0
11/21/2011,11/22/2011,2.294,2.294,2.294,2.294,0,0
11/20/2011,11/21/2011,2.2,2.2,2.2,2.2,0,0
11/19/2011,11/20/2011,2.1959,2.1959,2.1959,2.1959,0,0
11/18/2011,11/19/2011,2.05,2.05,2.05,2.05,0,0
11/17/2011,11/18/2011,2.25,2.25,2.25,2.25,0,0
11/16/2011,11/17/2011,2.5604,2.5604,2.5604,2.5604,0,0
11/15/2011,11/16/2011,2.329,2.329,2.329,2.329,0,0
11/14/2011,11/15/2011,2.22,2.22,2.22,2.22,0,0
11/13/2011,11/14/2011,2.9969,2.9969,2.9969,2.9969,0,0
11/12/2011,11/13/2011,3.031,3.031,3.031,3.031,0,0
11/11/2011,11/12/2011,3.08,3.08,3.08,3.08,0,0
11/10/2011,11/11/2011,2.8399,2.8399,2.8399,2.8399,0,0
11/9/2011,11/10/2011,2.95,2.95,2.95,2.95,0,0
11/8/2011,11/9/2011,3.035,3.035,3.035,3.035,0,0
11/7/2011,11/8/2011,3.0068,3.0068,3.0068,3.0068,0,0
11/6/2011,11/7/2011,2.9596,2.9596,2.9596,2.9596,0,0
11/5/2011,11/6/2011,2.97,2.97,2.97,2.97,0,0
11/4/2011,11/5/2011,3.109,3.109,3.109,3.109,0,0
11/3/2011,11/4/2011,3.152,3.152,3.152,3.152,0,0
11/2/2011,11/3/2011,3.2543,3.2543,3.2543,3.2543,0,0
11/1/2011,11/2/2011,3.15,3.15,3.15,3.15,0,0
10/31/2011,11/1/2011,3.248,3.248,3.248,3.248,0,0
10/30/2011,10/31/2011,3.27,3.27,3.27,3.27,0,0
10/29/2011,10/30/2011,3.5811,3.5811,3.5811,3.5811,0,0
10/28/2011,10/29/2011,3.19,3.19,3.19,3.19,0,0
10/27/2011,10/28/2011,3.04,3.04,3.04,3.04,0,0
10/26/2011,10/27/2011,2.773,2.773,2.773,2.773,0,0
10/25/2011,10/26/2011,2.77,2.77,2.77,2.77,0,0
10/24/2011,10/25/2011,2.545,2.545,2.545,2.545,0,0
10/23/2011,10/24/2011,3.17,3.17,3.17,3.17,0,0
10/22/2011,10/23/2011,3.1588,3.1588,3.1588,3.1588,0,0
10/21/2011,10/22/2011,2.57,2.57,2.57,2.57,0,0
10/20/2011,10/21/2011,2.348,2.348,2.348,2.348,0,0
10/19/2011,10/20/2011,2.27,2.27,2.27,2.27,0,0
10/18/2011,10/19/2011,2.419,2.419,2.419,2.419,0,0
10/17/2011,10/18/2011,2.56,2.56,2.56,2.56,0,0
10/16/2011,10/17/2011,3.557,3.557,3.557,3.557,0,0
10/15/2011,10/16/2011,3.8421,3.8421,3.8421,3.8421,0,0
10/14/2011,10/15/2011,3.9879,3.9879,3.9879,3.9879,0,0
10/13/2011,10/14/2011,4.0462,4.0462,4.0462,4.0462,0,0
10/12/2011,10/13/2011,4.15,4.15,4.15,4.15,0,0
10/11/2011,10/12/2011,3.9308,3.9308,3.9308,3.9308,0,0
10/10/2011,10/11/2011,4.1,4.1,4.1,4.1,0,0
10/9/2011,10/10/2011,4.1029,4.1029,4.1029,4.1029,0,0
10/8/2011,10/9/2011,4.0075,4.0075,4.0075,4.0075,0,0
10/7/2011,10/8/2011,4.2728,4.2728,4.2728,4.2728,0,0
10/6/2011,10/7/2011,4.7344,4.7344,4.7344,4.7344,0,0
10/5/2011,10/6/2011,4.87,4.87,4.87,4.87,0,0
10/4/2011,10/5/2011,4.96,4.96,4.96,4.96,0,0
10/3/2011,10/4/2011,5.024,5.024,5.024,5.024,0,0
10/2/2011,10/3/2011,5.027,5.027,5.027,5.027,0,0
10/1/2011,10/2/2011,5.0324,5.0324,5.0324,5.0324,0,0
9/30/2011,10/1/2011,5.1401,5.1401,5.1401,5.1401,0,0
9/29/2011,9/30/2011,4.7794,4.7794,4.7794,4.7794,0,0
9/28/2011,9/29/2011,4.7725,4.7725,4.7725,4.7725,0,0
9/27/2011,9/28/2011,4.9156,4.9156,4.9156,4.9156,0,0
9/26/2011,9/27/2011,4.8697,4.8697,4.8697,4.8697,0,0
9/25/2011,9/26/2011,5.33,5.33,5.33,5.33,0,0
9/24/2011,9/25/2011,5.4683,5.4683,5.4683,5.4683,0,0
9/23/2011,9/24/2011,5.5451,5.5451,5.5451,5.5451,0,0
9/22/2011,9/23/2011,5.4278,5.4278,5.4278,5.4278,0,0
9/21/2011,9/22/2011,5.6114,5.6114,5.6114,5.6114,0,0
9/20/2011,9/21/2011,6.1119,6.1119,6.1119,6.1119,0,0
9/19/2011,9/20/2011,5.46,5.46,5.46,5.46,0,0
9/18/2011,9/19/2011,5.2,5.2,5.2,5.2,0,0
9/17/2011,9/18/2011,4.77,4.77,4.77,4.77,0,0
9/16/2011,9/17/2011,4.82,4.82,4.82,4.82,0,0
9/15/2011,9/16/2011,4.84,4.84,4.84,4.84,0,0
9/14/2011,9/15/2011,5.6193,5.6193,5.6193,5.6193,0,0
9/13/2011,9/14/2011,5.8,5.8,5.8,5.8,0,0
9/12/2011,9/13/2011,6.078,6.078,6.078,6.078,0,0
9/11/2011,9/12/2011,5.8644,5.8644,5.8644,5.8644,0,0
9/10/2011,9/11/2011,4.7739,4.7739,4.7739,4.7739,0,0
9/9/2011,9/10/2011,5.03,5.03,5.03,5.03,0,0
9/8/2011,9/9/2011,6.53,6.53,6.53,6.53,0,0
9/7/2011,9/8/2011,7.1864,7.1864,7.1864,7.1864,0,0
9/6/2011,9/7/2011,6.8628,6.8628,6.8628,6.8628,0,0
9/5/2011,9/6/2011,7.611,7.611,7.611,7.611,0,0
9/4/2011,9/5/2011,8.178,8.178,8.178,8.178,0,0
9/3/2011,9/4/2011,8.48,8.48,8.48,8.48,0,0
9/2/2011,9/3/2011,8.64,8.64,8.64,8.64,0,0
9/1/2011,9/2/2011,8.21,8.21,8.21,8.21,0,0
8/31/2011,9/1/2011,8.1995,8.1995,8.1995,8.1995,0,0
8/30/2011,8/31/2011,8.7913,8.7913,8.7913,8.7913,0,0
8/29/2011,8/30/2011,8.969,8.969,8.969,8.969,0,0
8/28/2011,8/29/2011,9.0701,9.0701,9.0701,9.0701,0,0
8/27/2011,8/28/2011,8.5902,8.5902,8.5902,8.5902,0,0
8/26/2011,8/27/2011,8.1794,8.1794,8.1794,8.1794,0,0
8/25/2011,8/26/2011,9.657,9.657,9.657,9.657,0,0
8/24/2011,8/25/2011,10.8506,10.8506,10.8506,10.8506,0,0
8/23/2011,8/24/2011,10.94,10.94,10.94,10.94,0,0
8/22/2011,8/23/2011,10.895,10.895,10.895,10.895,0,0
8/21/2011,8/22/2011,11.3113,11.3113,11.3113,11.3113,0,0
8/20/2011,8/21/2011,11.453,11.453,11.453,11.453,0,0
8/19/2011,8/20/2011,11.65,11.65,11.65,11.65,0,0
8/18/2011,8/19/2011,10.83,10.83,10.83,10.83,0,0
8/17/2011,8/18/2011,10.9456,10.9456,10.9456,10.9456,0,0
8/16/2011,8/17/2011,10.9641,10.9641,10.9641,10.9641,0,0
8/15/2011,8/16/2011,11.1498,11.1498,11.1498,11.1498,0,0
8/14/2011,8/15/2011,10.7957,10.7957,10.7957,10.7957,0,0
8/13/2011,8/14/2011,10.131,10.131,10.131,10.131,0,0
8/12/2011,8/13/2011,9.4605,9.4605,9.4605,9.4605,0,0
8/11/2011,8/12/2011,9.4625,9.4625,9.4625,9.4625,0,0
8/10/2011,8/11/2011,9.98,9.98,9.98,9.98,0,0
8/9/2011,8/10/2011,9.99,9.99,9.99,9.99,0,0
8/8/2011,8/9/2011,7.7999,7.7999,7.7999,7.7999,0,0
8/7/2011,8/8/2011,7.9,7.9,7.9,7.9,0,0
8/6/2011,8/7/2011,6.55,6.55,6.55,6.55,0,0
8/5/2011,8/6/2011,9.7999,9.7999,9.7999,9.7999,0,0
8/4/2011,8/5/2011,10.75,10.75,10.75,10.75,0,0
8/3/2011,8/4/2011,9.26,9.26,9.26,9.26,0,0
8/2/2011,8/3/2011,12.05,12.05,12.05,12.05,0,0
8/1/2011,8/2/2011,13.0946,13.0946,13.0946,13.0946,0,0
7/31/2011,8/1/2011,13.35,13.35,13.35,13.35,0,0
7/30/2011,7/31/2011,13.5303,13.5303,13.5303,13.5303,0,0
7/29/2011,7/30/2011,13.4983,13.4983,13.4983,13.4983,0,0
7/28/2011,7/29/2011,13.4901,13.4901,13.4901,13.4901,0,0
7/27/2011,7/28/2011,13.9394,13.9394,13.9394,13.9394,0,0
7/26/2011,7/27/2011,13.8821,13.8821,13.8821,13.8821,0,0
7/25/2011,7/26/2011,14.0478,14.0478,14.0478,14.0478,0,0
7/24/2011,7/25/2011,13.98,13.98,13.98,13.98,0,0
7/23/2011,7/24/2011,13.68,13.68,13.68,13.68,0,0
7/22/2011,7/23/2011,13.6954,13.6954,13.6954,13.6954,0,0
7/21/2011,7/22/2011,13.61,13.61,13.61,13.61,0,0
7/20/2011,7/21/2011,13.6894,13.6894,13.6894,13.6894,0,0
7/19/2011,7/20/2011,13.8502,13.8502,13.8502,13.8502,0,0
7/18/2011,7/19/2011,13.48,13.48,13.48,13.48,0,0
7/17/2011,7/18/2011,13.16,13.16,13.16,13.16,0,0
7/16/2011,7/17/2011,13.7191,13.7191,13.7191,13.7191,0,0
7/15/2011,7/16/2011,13.81,13.81,13.81,13.81,0,0
7/14/2011,7/15/2011,13.99,13.99,13.99,13.99,0,0
7/13/2011,7/14/2011,13.951,13.951,13.951,13.951,0,0
7/12/2011,7/13/2011,14.0094,14.0094,14.0094,14.0094,0,0
7/11/2011,7/12/2011,14.2091,14.2091,14.2091,14.2091,0,0
7/10/2011,7/11/2011,14.9,14.9,14.9,14.9,0,0
7/9/2011,7/10/2011,14.38,14.38,14.38,14.38,0,0
7/8/2011,7/9/2011,14.314,14.314,14.314,14.314,0,0
7/7/2011,7/8/2011,14.7761,14.7761,14.7761,14.7761,0,0
7/6/2011,7/7/2011,14.7835,14.7835,14.7835,14.7835,0,0
7/5/2011,7/6/2011,12.9069,12.9069,12.9069,12.9069,0,0
7/4/2011,7/5/2011,13.86,13.86,13.86,13.86,0,0
7/3/2011,7/4/2011,15.4405,15.4405,15.4405,15.4405,0,0
7/2/2011,7/3/2011,15.4,15.4,15.4,15.4,0,0
7/1/2011,7/2/2011,15.397,15.397,15.397,15.397,0,0
6/30/2011,7/1/2011,16.101,16.101,16.101,16.101,0,0
6/29/2011,6/30/2011,16.845,16.845,16.845,16.845,0,0
6/28/2011,6/29/2011,16.9498,16.9498,16.9498,16.9498,0,0
6/27/2011,6/28/2011,16.75,16.75,16.75,16.75,0,0
6/26/2011,6/27/2011,16.45,16.45,16.45,16.45,0,0
6/25/2011,6/26/2011,17.51,17.51,17.51,17.51,0,0
6/24/2011,6/25/2011,17.51,17.51,17.51,17.51,0,0
6/23/2011,6/24/2011,17.51,17.51,17.51,17.51,0,0
6/22/2011,6/23/2011,17.51,17.51,17.51,17.51,0,0
6/21/2011,6/22/2011,17.51,17.51,17.51,17.51,0,0
6/20/2011,6/21/2011,17.51,17.51,17.51,17.51,0,0
6/19/2011,6/20/2011,17.51,17.51,17.51,17.51,0,0
6/18/2011,6/19/2011,16.89,16.89,16.89,16.89,0,0
6/17/2011,6/18/2011,15.681,15.681,15.681,15.681,0,0
6/16/2011,6/17/2011,17,17,17,17,0,0
6/15/2011,6/16/2011,19.49,19.49,19.49,19.49,0,0
6/14/2011,6/15/2011,19.28,19.28,19.28,19.28,0,0
6/13/2011,6/14/2011,19.84,19.84,19.84,19.84,0,0
6/12/2011,6/13/2011,18.5464,18.5464,18.5464,18.5464,0,0
6/11/2011,6/12/2011,14.6511,14.6511,14.6511,14.6511,0,0
6/10/2011,6/11/2011,23.9497,23.9497,23.9497,23.9497,0,0
6/9/2011,6/10/2011,28.919,28.919,28.919,28.919,0,0
6/8/2011,6/9/2011,29.6,29.6,29.6,29.6,0,0
6/7/2011,6/8/2011,23.9234,23.9234,23.9234,23.9234,0,0
6/6/2011,6/7/2011,18.5499,18.5499,18.5499,18.5499,0,0
6/5/2011,6/6/2011,16.7,16.7,16.7,16.7,0,0
6/4/2011,6/5/2011,18.89,18.89,18.89,18.89,0,0
6/3/2011,6/4/2011,14.29,14.29,14.29,14.29,0,0
6/2/2011,6/3/2011,10.6,10.6,10.6,10.6,0,0
6/1/2011,6/2/2011,9.57,9.57,9.57,9.57,0,0
5/31/2011,6/1/2011,8.741,8.741,8.741,8.741,0,0
5/30/2011,5/31/2011,8.8,8.8,8.8,8.8,0,0
5/29/2011,5/30/2011,8.4299,8.4299,8.4299,8.4299,0,0
5/28/2011,5/29/2011,8.3001,8.3001,8.3001,8.3001,0,0
5/27/2011,5/28/2011,8.5002,8.5002,8.5002,8.5002,0,0
5/26/2011,5/27/2011,8.798,8.798,8.798,8.798,0,0
5/25/2011,5/26/2011,8.3997,8.3997,8.3997,8.3997,0,0
5/24/2011,5/25/2011,7.42,7.42,7.42,7.42,0,0
5/23/2011,5/24/2011,7.1499,7.1499,7.1499,7.1499,0,0
5/22/2011,5/23/2011,6.6901,6.6901,6.6901,6.6901,0,0
5/21/2011,5/22/2011,6.1197,6.1197,6.1197,6.1197,0,0
5/20/2011,5/21/2011,5.5904,5.5904,5.5904,5.5904,0,0
5/19/2011,5/20/2011,6.805,6.805,6.805,6.805,0,0
5/18/2011,5/19/2011,6.88,6.88,6.88,6.88,0,0
5/17/2011,5/18/2011,7.19,7.19,7.19,7.19,0,0
5/16/2011,5/17/2011,8.0339,8.0339,8.0339,8.0339,0,0
5/15/2011,5/16/2011,6.987,6.987,6.987,6.987,0,0
5/14/2011,5/15/2011,7.1977,7.1977,7.1977,7.1977,0,0
5/13/2011,5/14/2011,8.198,8.198,8.198,8.198,0,0
5/12/2011,5/13/2011,6.3002,6.3002,6.3002,6.3002,0,0
5/11/2011,5/12/2011,5.5,5.5,5.5,5.5,0,0
5/10/2011,5/11/2011,5.81,5.81,5.81,5.81,0,0
5/9/2011,5/10/2011,3.8,3.8,3.8,3.8,0,0
5/8/2011,5/9/2011,3.8659,3.8659,3.8659,3.8659,0,0
5/7/2011,5/8/2011,3.641,3.641,3.641,3.641,0,0
5/6/2011,5/7/2011,3.45,3.45,3.45,3.45,0,0
5/5/2011,5/6/2011,3.333,3.333,3.333,3.333,0,0
5/4/2011,5/5/2011,3.4061,3.4061,3.4061,3.4061,0,0
5/3/2011,5/4/2011,3.41,3.41,3.41,3.41,0,0
5/2/2011,5/3/2011,3.2,3.2,3.2,3.2,0,0
5/1/2011,5/2/2011,3.0331,3.0331,3.0331,3.0331,0,0
4/30/2011,5/1/2011,3.5,3.5,3.5,3.5,0,0
4/29/2011,4/30/2011,2.88,2.88,2.88,2.88,0,0
4/28/2011,4/29/2011,2.2106,2.2106,2.2106,2.2106,0,0
4/27/2011,4/28/2011,1.9,1.9,1.9,1.9,0,0
4/26/2011,4/27/2011,1.7949,1.7949,1.7949,1.7949,0,0
4/25/2011,4/26/2011,1.559,1.559,1.559,1.559,0,0
4/24/2011,4/25/2011,1.6301,1.6301,1.6301,1.6301,0,0
4/23/2011,4/24/2011,1.7001,1.7001,1.7001,1.7001,0,0
4/22/2011,4/23/2011,1.409,1.409,1.409,1.409,0,0
4/21/2011,4/22/2011,1.21,1.21,1.21,1.21,0,0
4/20/2011,4/21/2011,1.1421,1.1421,1.1421,1.1421,0,0
4/19/2011,4/20/2011,1.1979,1.1979,1.1979,1.1979,0,0
4/18/2011,4/19/2011,1.162,1.162,1.162,1.162,0,0
4/17/2011,4/18/2011,1.1123,1.1123,1.1123,1.1123,0,0
4/16/2011,4/17/2011,1.0499,1.0499,1.0499,1.0499,0,0
4/15/2011,4/16/2011,0.9899,0.9899,0.9899,0.9899,0,0
4/14/2011,4/15/2011,1,1,1,1,0,0
4/13/2011,4/14/2011,0.9225,0.9225,0.9225,0.9225,0,0
4/12/2011,4/13/2011,0.86,0.86,0.86,0.86,0,0
4/11/2011,4/12/2011,0.77,0.77,0.77,0.77,0,0
4/10/2011,4/11/2011,0.7369,0.7369,0.7369,0.7369,0,0
4/9/2011,4/10/2011,0.73,0.73,0.73,0.73,0,0
4/8/2011,4/9/2011,0.75,0.75,0.75,0.75,0,0
4/7/2011,4/8/2011,0.7538,0.7538,0.7538,0.7538,0,0
4/6/2011,4/7/2011,0.74,0.74,0.74,0.74,0,0
4/5/2011,4/6/2011,0.71,0.71,0.71,0.71,0,0
4/4/2011,4/5/2011,0.68,0.68,0.68,0.68,0,0
4/3/2011,4/4/2011,0.779,0.779,0.779,0.779,0,0
4/2/2011,4/3/2011,0.782,0.782,0.782,0.782,0,0
4/1/2011,4/2/2011,0.7741,0.7741,0.7741,0.7741,0,0
3/31/2011,4/1/2011,0.7846,0.7846,0.7846,0.7846,0,0
3/30/2011,3/31/2011,0.7897,0.7897,0.7897,0.7897,0,0
3/29/2011,3/30/2011,0.7925,0.7925,0.7925,0.7925,0,0
3/28/2011,3/29/2011,0.799,0.799,0.799,0.799,0,0
3/27/2011,3/28/2011,0.82,0.82,0.82,0.82,0,0
3/26/2011,3/27/2011,0.8552,0.8552,0.8552,0.8552,0,0
3/25/2011,3/26/2011,0.8838,0.8838,0.8838,0.8838,0,0
3/24/2011,3/25/2011,0.8669,0.8669,0.8669,0.8669,0,0
3/23/2011,3/24/2011,0.8497,0.8497,0.8497,0.8497,0,0
3/22/2011,3/23/2011,0.809,0.809,0.809,0.809,0,0
3/21/2011,3/22/2011,0.759,0.759,0.759,0.759,0,0
3/20/2011,3/21/2011,0.7411,0.7411,0.7411,0.7411,0,0
3/19/2011,3/20/2011,0.765,0.765,0.765,0.765,0,0
3/18/2011,3/19/2011,0.8165,0.8165,0.8165,0.8165,0,0
3/17/2011,3/18/2011,0.8254,0.8254,0.8254,0.8254,0,0
3/16/2011,3/17/2011,0.86,0.86,0.86,0.86,0,0
3/15/2011,3/16/2011,0.87,0.87,0.87,0.87,0,0
3/14/2011,3/15/2011,0.8949,0.8949,0.8949,0.8949,0,0
3/13/2011,3/14/2011,0.8925,0.8925,0.8925,0.8925,0,0
3/12/2011,3/13/2011,0.918,0.918,0.918,0.918,0,0
3/11/2011,3/12/2011,0.88,0.88,0.88,0.88,0,0
3/10/2011,3/11/2011,0.9329,0.9329,0.9329,0.9329,0,0
3/9/2011,3/10/2011,0.8645,0.8645,0.8645,0.8645,0,0
3/8/2011,3/9/2011,0.87,0.87,0.87,0.87,0,0
3/7/2011,3/8/2011,0.885,0.885,0.885,0.885,0,0
3/6/2011,3/7/2011,0.8999,0.8999,0.8999,0.8999,0,0
3/5/2011,3/6/2011,0.9103,0.9103,0.9103,0.9103,0,0
3/4/2011,3/5/2011,0.901,0.901,0.901,0.901,0,0
3/3/2011,3/4/2011,0.9391,0.9391,0.9391,0.9391,0,0
3/2/2011,3/3/2011,0.9399,0.9399,0.9399,0.9399,0,0
3/1/2011,3/2/2011,0.9202,0.9202,0.9202,0.9202,0,0
2/28/2011,3/1/2011,0.86,0.86,0.86,0.86,0,0
2/27/2011,2/28/2011,0.89,0.89,0.89,0.89,0,0
2/26/2011,2/27/2011,0.958,0.958,0.958,0.958,0,0
2/25/2011,2/26/2011,0.9111,0.9111,0.9111,0.9111,0,0
2/24/2011,2/25/2011,0.9974,0.9974,0.9974,0.9974,0,0
2/23/2011,2/24/2011,0.9,0.9,0.9,0.9,0,0
2/22/2011,2/23/2011,0.8702,0.8702,0.8702,0.8702,0,0
2/21/2011,2/22/2011,0.8345,0.8345,0.8345,0.8345,0,0
2/20/2011,2/21/2011,0.85,0.85,0.85,0.85,0,0
2/19/2011,2/20/2011,0.949,0.949,0.949,0.949,0,0
2/18/2011,2/19/2011,0.8989,0.8989,0.8989,0.8989,0,0
2/17/2011,2/18/2011,1.04,1.04,1.04,1.04,0,0
2/16/2011,2/17/2011,1.045,1.045,1.045,1.045,0,0
2/15/2011,2/16/2011,1.05,1.05,1.05,1.05,0,0
2/14/2011,2/15/2011,1.07,1.07,1.07,1.07,0,0
